PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,HOA/MONTH,LATITUDE,LONGITUDE,PRICE
2,727,11,1,49546,2,1,1068,16814,1950,137,,42.917149,-85.607972,92400
2,1636,11,1,49505,,1,849,6055,1942,,,42.9880369,-85.6449128,96000
2,1563,11,1,49507,,1.5,1321,5053,1929,,,42.93075,-85.649081,90000
2,1685,11,1,49504,4,1.5,1624,5227,1946,357,,42.981739,-85.696194,93000
2,1418,11,1,49504,4,2,1266,3484,1925,354,,42.982973,-85.702076,83000
2,361,11,1,49505,2,1.5,1300,,1923,206,,42.998856,-85.665656,95000
2,1599,11,1,49503,3,1.5,1128,5885,1997,95,,42.9523953,-85.6626072,99000
2,1527,11,1,49507,3,1,1133,4181,1941,268,,42.9323248,-85.6420567,79900
2,1851,11,1,49504,3,1.5,1208,2800,1906,294,,42.980446,-85.693723,85000
2,1518,11,1,49507,3,1.5,1232,4748,2000,168,,42.9389041,-85.6603668,93000
2,1418,11,1,49504,3,1.5,1284,4880,1922,177,,42.980869,-85.695961,95000
2,1625,11,1,49503,3,1,1284,6011,1925,318,,42.9786781,-85.6299794,77000
2,1852,11,1,49507,2,1,816,6120,1927,318,,42.930224,-85.634373,81000
2,1688,11,1,49507,4,1.5,1240,4500,1918,133,,42.9221112,-85.6683511,94900
1,1853,11,1,49508,2,1,958,,1986,316,250,42.896901,-85.6085949,93000
2,1854,11,1,49504,2,1,960,4356,1920,280,,42.959712,-85.701188,90000
2,1855,11,1,49505,3,2,1894,9147,1951,332,,43.009665,-85.662557,90000
2,1577,11,1,49504,3,2,1514,4726,1900,331,,42.9858195,-85.6815826,84900
2,1460,11,1,49507,4,2,1588,5793,1924,49,,42.9454028,-85.6432856,77000
2,1429,11,1,49507,3,1.5,1605,3441,1917,14,,42.9304806,-85.6680012,99000
2,1841,11,1,49504,2,1,913,5227,1950,210,,42.980692,-85.701853,88000
2,1500,11,1,49504,3,2,1153,3876,1937,59,,42.980808,-85.700156,96500
2,1489,11,1,49504,2,1,1122,1800,1922,46,,42.981344,-85.689339,80000
2,1692,11,1,49505,3,1,1163,6098,1925,228,,42.999777,-85.660565,92500
2,1856,11,1,49503,2,1,1329,1716,1948,270,,42.972572,-85.641659,94000
2,1857,11,1,49503,2,1,660,10802,1925,92,,42.969379,-85.643458,91500
2,1592,11,1,49507,2,1,1030,3920,1941,238,,42.92934,-85.643924,84900
2,1458,11,1,49508,,1.5,1190,17816,1965,,,42.891152,-85.6259369,100000
2,1858,11,1,49503,3,1.5,1251,5280,1923,11,,42.979355,-85.6573247,89900
2,1859,11,1,49505,4,1.5,1512,4792,1925,,,42.9975962,-85.6589675,89900
2,1518,11,1,49507,3,2,1365,6439,1908,1,,42.942573,-85.659903,90000
2,851,11,1,49507,3,1,1939,4792,1946,294,,42.9274917,-85.6445278,88000
2,1860,11,1,49504,3,1,1450,4356,1935,127,,42.9803179,-85.700819,99000
2,1650,11,1,49504,2,1,899,,1922,295,,42.9839791,-85.7067438,97900
2,1861,11,1,49507,2,1,1094,4320,1940,14,,42.923948,-85.6395469,76000
2,1626,11,1,49507,3,1.5,1812,5532,1922,170,,42.9486149,-85.642013,80000
2,1563,11,1,49507,3,1,1098,4240,1925,263,,42.93057,-85.63551,80000
2,1862,11,1,49507,3,1,1507,5850,1950,287,,42.923097,-85.640108,99000
2,1556,11,1,49504,3,1.5,1419,,1923,44,,42.966896,-85.69704,83000
2,1555,11,1,49505,2,1,1173,5880,1949,80,,43.003672,-85.6398967,99900
2,1863,11,1,49504,,1,1487,4880,1905,,,42.969671,-85.690311,85000
2,1496,11,1,49505,4,1,1440,3049,1900,204,,42.9952883,-85.6623501,87000
2,1864,11,1,49507,2,2,1173,7666,1939,116,,42.923455,-85.6404699,95900
2,1701,11,1,49505,3,1,1105,6750,1947,333,,42.987668,-85.63339,89900
2,1862,11,1,49507,3,1,1112,7667,1964,,,42.923024,-85.648121,92600
2,1488,11,1,49504,3,1.5,1277,4646,1905,238,,42.9872891,-85.7017647,99900
2,1625,11,1,49503,3,1.5,1176,6250,1930,304,,42.978239,-85.638501,88500
2,1441,11,1,49506,3,1.5,1260,6200,1910,326,,42.94986,-85.641065,98000
2,1555,11,1,49505,3,1,1025,6098,1952,262,,42.9941121,-85.6400194,85000
2,1623,11,1,49504,3,1.5,1212,2613,1910,10,,42.961059,-85.689389,96500
2,1610,11,1,49506,3,1.5,1526,4960,1923,49,,42.943765,-85.639061,79000
2,1865,11,1,49503,,1,1092,4443,1921,,,42.9385011,-85.682297,81500
2,1474,11,1,49505,2,1.5,1146,4008,1925,,,43.0004599,-85.65655,97500
2,1866,11,1,49507,,1,920,3485,1940,,,42.929523,-85.645194,76000
5,1867,11,1,49507,5,2,,6600,1900,17,,42.9298217,-85.6686151,90000
2,1582,11,1,49507,3,1.5,1560,2622,1940,172,,42.9434603,-85.6621823,85000
2,1432,11,1,49503,4,2,1823,5793,1916,52,,42.9343961,-85.6834633,84900
2,1868,11,1,49504,3,1,1276,2880,1890,3,,42.973704,-85.688373,99900
2,1724,20,1,49509,4,1,960,6534,1948,25,,42.919279,-85.68432,78625
2,1869,11,1,49503,5,1,1680,5793,1912,32,,42.9344082,-85.6832745,88000
2,1433,11,1,49507,2,1,822,5280,1926,26,,42.924854,-85.639613,89900
2,851,11,1,49507,3,1.5,1440,5000,1924,213,,42.927084,-85.646773,99000
2,639,11,1,49508,4,1,1182,1182,1938,403,,42.9130139,-85.637796,100000
2,1870,11,1,49504,2,1,683,6969,1950,1,,42.992085,-85.74475,86900
2,1541,11,1,49507,3,1,1865,5009,1922,134,,42.937004,-85.645028,98900
2,1486,11,1,49504,2,1.5,1677,8276,1952,1,,42.98858,-85.6976498,80100
2,1465,11,1,49507,5,2,1773,5808,1916,304,,42.946276,-85.645719,78900
5,1482,11,1,49507,5,2,,5016,1910,53,,42.94223,-85.667877,76900
5,1582,11,1,49507,2,1,,6100,1910,171,,42.943335,-85.658135,78000
2,1713,11,1,49505,2,1,1001,3484,1995,99,,42.986171,-85.662353,84900
5,622,11,1,49507,5,2,,6026,1925,8,,42.930551,-85.6560949,89900
2,1468,11,1,49507,2,1,1090,4399,1924,52,,42.945064,-85.654467,94900
2,1658,11,1,49507,5,2.5,1746,5040,1900,91,,42.9424582,-85.6570384,79900
2,672,11,1,49507,3,1.5,1656,5203,1948,21,,42.9254869,-85.647565,94900
2,1562,11,1,49504,4,2,1120,4356,1920,100,,42.97459,-85.697735,99900
2,1555,11,1,49505,2,1,784,5019,1951,9,,42.9972319,-85.6400774,79900
2,1871,11,1,49503,4,2,1647,4092,1910,70,,42.979407,-85.6578849,78900
2,,11,1,49507,3,1,1765,4791,1928,36,,42.93318,-85.642279,87900
2,622,11,1,49507,4,1.5,1556,5227,1922,234,,42.93203,-85.655471,89900
2,1495,11,1,49503,4,1,1550,4356,1915,49,,42.9468725,-85.6780755,79900
5,668,11,1,49509,3,2,,4840,1918,420,,42.929434,-85.685986,79900
2,1872,11,1,49507,2,1,701,5000,1941,16,,42.916266,-85.664096,99900
2,1713,11,1,49505,2,1,988,2831,1900,16,,42.9986862,-85.6619539,90000
5,1873,11,1,49505,4,2,,6534,1910,38,,42.987446,-85.661215,99900
5,1874,11,1,49507,4,2,,3484,1890,63,,42.942677,-85.6703579,89000
5,1569,11,1,49507,4,2,,5793,1875,127,,42.928642,-85.664558,95000
2,1875,11,1,49503,4,1,1378,4835,1910,20,,42.9461277,-85.6875764,95000
2,1717,11,1,49507,4,1,1184,6098,1924,157,,42.9352159,-85.635726,89900
5,1876,11,1,49505,4,3,,11325,1890,24,,42.98777,-85.656676,92500
2,1589,11,1,49507,3,1.5,1634,4160,1910,172,,42.930226,-85.673934,85000
2,1592,11,1,49507,4,1.5,1573,5357,1925,7,,42.928926,-85.656242,99000
2,1749,11,1,49507,3,2,1871,41132,1890,11,,42.947571,-85.66206,89900
2,1877,11,1,49505,3,1,864,5009,1900,2,,42.988896,-85.6674197,99900
1,1878,11,1,49506,2,1.5,900,,1967,64,165,42.919727,-85.61908,107000
2,,11,1,49503,2,1.5,1500,2576,1900,114,,42.96299,-85.641311,120000
5,1879,11,1,49503,6,4,,3963,1910,168,,42.9688877,-85.6517863,109900
5,1880,11,1,49504,7,4,,6577,1870,46,,42.960344,-85.690233,114000
5,1881,11,1,49505,6,3,,6621,1900,256,,42.987619,-85.666766,115000
2,1488,11,1,49504,3,2,1350,5808,1905,102,,42.986976,-85.694121,121000
2,1458,11,1,49507,3,1.5,1398,5227,1927,266,,42.926333,-85.634056,112000
2,1882,11,1,49507,,1,1220,6882,1940,,,42.921574,-85.641974,117000
1,1883,11,1,49506,2,1.5,884,,1967,,,42.919441,-85.619836,100000
5,1713,11,1,49503,2,1,,4791,1910,141,,42.982092,-85.6617794,106000
1,1884,11,1,49506,2,1.5,884,,1967,,,42.919125,-85.619919,104000
1,1885,11,1,49525,2,1,853,,1989,161,195,42.987832,-85.592744,113400
2,1886,11,1,49507,2,1,968,4965,1941,113,,42.916326,-85.643753,109000
2,1598,11,1,49507,3,1.5,1248,4720,2005,109,,42.9402216,-85.6658984,107500
2,1638,11,1,49503,3,1.5,1272,3016,1900,221,,42.969698,-85.654843,120000
2,1887,11,1,49501,4,2,956,8901,1946,58,,42.978302,-85.650019,105000
2,1500,11,1,49504,3,1,1222,5828,1955,,,42.9903613,-85.7001658,120000
1,1888,11,1,49525,2,1,880,,1989,108,195,42.988375,-85.591847,112900
2,1556,11,1,49504,3,1,1248,4617,1941,128,,42.981459,-85.6981629,114000
1,1889,11,1,49503,0,1,517,,2006,161,190,42.9792181,-85.671698,120000
1,1890,11,1,49504,3,2,1586,,1980,226,236,42.968231,-85.726118,106700
1,1891,11,1,49504,2,2,1460,,1981,95,323,42.987981,-85.737619,105100
1,1892,11,1,49504,2,1,903,,1981,165,232,42.9681839,-85.7264042,103500
2,1713,11,1,49503,3,1,1200,6011,1910,28,,42.976,-85.661648,110000
2,1462,11,1,49507,4,2.5,2184,5749,1925,221,,42.941669,-85.643536,101500
2,1893,11,1,49505,2,1,1385,5000,1929,253,,43.008586,-85.643784,122900
2,1894,11,1,49508,3,2,1332,10350,1940,242,,42.9041673,-85.6311052,123000
1,1895,11,1,49506,3,2,1605,,1995,221,185,42.9148902,-85.6103036,123000
2,1863,11,1,49504,,,,5020,,,,42.969671,-85.690825,125000
2,1856,11,1,49503,3,1,1297,10497,1949,276,,42.975506,-85.641923,110000
1,1896,11,1,49503,0,1,518,,1892,291,206,42.9792181,-85.671698,119900
2,1498,11,1,49504,2,1.5,1364,7405,1918,311,,42.975107,-85.697463,121107
1,1897,11,1,49525,2,1,880,,1989,305,195,42.988735,-85.5913939,107500
1,1898,11,1,49503,0,1,514,,2007,347,195,42.9792181,-85.671698,117500
2,1877,11,1,49505,3,1,1280,2483,1920,,,42.9888151,-85.665977,102000
1,1899,11,1,49506,2,1.5,884,,1967,46,240,42.919469,-85.6204829,107500
1,1900,11,1,49546,3,2.5,1805,,1971,350,219,42.919372,-85.568474,112000
2,1901,11,1,49504,4,1,1350,6878,1942,298,,42.9869953,-85.7018517,116000
2,1902,11,1,49508,3,1,1002,11630,1948,281,,42.898887,-85.634778,118500
1,1903,11,1,49546,2,2,1482,,1978,109,305,42.920077,-85.591232,125000
1,1904,11,1,49506,2,1.5,1036,,1967,98,225,42.919489,-85.62055,103000
2,1905,11,1,49507,3,1.5,1256,5837,1946,197,,42.915453,-85.646078,110000
2,1533,11,1,49507,3,1.5,1370,5227,1925,130,,42.9262439,-85.647626,118000
2,1906,11,1,49507,3,1.5,968,6204,1950,217,,42.924622,-85.632197,105000
2,1468,11,1,49507,3,1.5,2416,1544,1925,266,,42.928301,-85.652663,106000
2,1852,11,1,49507,,1,1218,5271,1929,,,42.929661,-85.632075,103000
2,1907,11,1,49507,3,2.5,1927,5924,1926,122,,42.93166,-85.644665,114000
2,1908,11,1,49506,2,1,908,8712,1952,304,,42.936725,-85.629925,103100
2,1465,11,1,49507,3,1.5,1370,5808,1924,49,,42.946803,-85.6438359,102900
5,1909,11,1,49503,3,2,,4136,1895,210,,42.9517404,-85.6582367,125000
5,1910,11,1,49503,5,2,,3789,1900,108,,42.9696157,-85.6554045,115000
2,1846,11,1,49503,,1,1768,5271,1910,,,42.972231,-85.648034,125000
2,1911,11,1,49503,,1,1300,8756,1954,,,42.979202,-85.627466,123500
2,1422,11,1,49503,3,1.5,1234,6098,1930,178,,42.9815188,-85.6443628,106000
2,1912,11,1,49503,3,1,1129,5418,1950,322,,42.975298,-85.646732,102000
2,1422,11,1,49503,,1.5,1300,7797,1960,,,42.981989,-85.641968,125000
2,1638,11,1,49503,3,1,1387,5576,1900,337,,42.98301,-85.655014,109000
2,1913,11,1,49505,3,2.5,2126,5096,1950,119,,42.9856989,-85.650225,119000
2,1637,11,1,49505,3,1,1408,5280,1905,169,,42.99669,-85.667548,115000
2,1638,11,1,49505,3,1.5,1654,,1922,154,,42.990381,-85.655087,115000
2,1775,11,1,49505,2,1.5,1205,9240,1954,315,,42.9861289,-85.6350213,121000
2,1914,11,1,49505,3,1,1509,8189,1949,107,,42.994684,-85.643992,112000
2,1730,11,1,49505,3,1,1315,8276,1951,261,,42.9881864,-85.6449136,115000
2,1915,11,1,49505,2,1,1381,5096,1928,168,,43.000945,-85.646874,115000
2,1704,11,1,49505,3,1,1027,11613,1965,260,,43.006534,-85.637081,122000
2,1916,11,1,49505,2,1,1465,,1951,196,,43.0088703,-85.6352141,121600
2,1733,11,1,49505,2,1,864,5532,1920,220,,43.0004009,-85.654362,115000
2,1713,11,1,49505,3,1.5,1326,5750,2009,,,43.0006119,-85.661742,121000
2,1917,11,1,49505,,1,1097,7667,1949,,,43.010969,-85.6446239,107000
2,1918,11,1,49525,3,1.5,1900,6098,1920,140,,43.023012,-85.658682,105000
2,1876,11,1,49525,3,1.5,1587,17860,1947,109,,43.027229,-85.654993,115000
2,1919,11,1,49505,2,1,1260,10411,1950,,,43.018878,-85.6399969,106000
2,1920,11,1,49505,3,1,1352,6752,1950,,,43.0159187,-85.6527217,121000
2,1921,11,1,49505,,1,1001,9670,1961,,,43.019883,-85.648822,115000
2,1922,11,1,49505,3,2,1807,,1948,136,,43.0077338,-85.6519374,124900
2,1736,11,1,49504,,2,1075,19311,1950,,,42.970244,-85.714235,105000
1,1923,11,1,49504,2,2,1321,,1981,329,236,42.9649254,-85.7252214,109900
2,1924,11,1,49504,,1,2070,30100,1900,,,42.970882,-85.704545,125000
2,1925,11,1,49504,3,1,1100,10500,1951,130,,42.973507,-85.731104,124900
2,1926,11,1,49504,3,1,1034,9600,1953,280,,42.977617,-85.721664,125000
2,1927,11,1,49504,,,,11326,,,,42.991385,-85.747515,110000
2,1928,11,1,49504,3,7,1246,8712,1949,196,,42.992263,-85.695239,105000
2,1929,11,1,49504,3,1,1014,6026,1970,242,,42.994182,-85.706296,123500
2,1801,11,1,49503,,2,1908,5009,1900,,,42.9694457,-85.6509669,125000
2,1930,11,1,49503,,2,1808,2614,1890,,,42.968266,-85.659319,115000
5,1545,11,1,49504,3,3,,8712,1890,339,,42.959232,-85.689725,114000
5,1931,11,1,49508,2,1,,2562,1976,280,,42.90344,-85.640637,125000
5,1477,11,1,49503,4,2,,10920,1885,60,,42.977249,-85.659863,114000
5,1498,11,1,49504,6,2,,2600,1885,331,,42.9760739,-85.679871,101000
2,1829,11,1,49503,,2,1834,8712,1958,,,42.981228,-85.6593369,107000
5,1454,11,1,49507,,,,7817,1947,319,,42.932603,-85.647757,120000
5,1797,11,1,49504,3,3,,4617,1890,112,,42.969488,-85.685531,106000
5,1530,11,1,49504,4,2,,5750,1900,305,,42.985658,-85.679646,122000
2,1932,11,1,49504,3,2,1188,8450,2016,130,,42.9819793,-85.688278,110000
5,1933,11,1,49505,5,2,,4356,1920,171,,42.988205,-85.654377,120000
2,1863,11,1,49504,,2,1851,4636,1895,,,42.969765,-85.693565,117000
5,1846,11,1,49503,3,2,,18315,1966,86,,42.977897,-85.648475,112847
5,1615,11,1,49504,2,1,,3920,1895,87,,42.98194,-85.686404,104000
5,1877,11,1,49505,3,1,,5000,1926,260,,42.9888659,-85.6657329,116000
5,1531,11,1,49506,6,2,,5052,1940,177,,42.950817,-85.636787,122000
2,1742,11,1,49505,,2,3084,6970,1925,,,42.987054,-85.657444,115000
5,1496,11,1,49505,4,2,,6316,1915,233,,42.995726,-85.661636,102000
5,1577,11,1,49504,6,2,,4007,1890,66,,42.9897,-85.68153,117500
5,1580,11,1,49504,4,2,,11325,1890,235,,42.986764,-85.699303,115000
2,1415,11,1,49504,6,2,1968,6500,1910,,,42.9585099,-85.687727,100000
2,1934,11,1,49507,2,1,1173,4007,1955,253,,42.935079,-85.630799,108600
2,1683,20,1,49548,2,2,1822,10730,1935,351,,42.907263,-85.658534,120500
2,1453,20,1,49548,2,1,1804,8494,1950,365,,42.9090003,-85.6615011,110000
2,1935,11,1,49505,4,2,1664,7620,1969,296,,42.992511,-85.638464,118900
2,1936,11,1,49506,3,1,1280,3049,1900,228,,42.9621383,-85.645547,122000
2,1937,11,1,49505,3,1,1424,6708,1954,63,,42.99401,-85.641281,110000
2,1663,11,1,49504,,1,1500,5010,1946,,,42.995877,-85.692958,104200
2,1938,11,1,49507,,1,824,6011,1940,,,42.921197,-85.641428,102500
1,1939,11,1,49503,1,1,623,,1970,233,161,42.9625707,-85.6579493,123000
2,1428,11,1,49504,3,2,1344,4791,1917,329,,42.984019,-85.69504,110000
2,1580,11,1,49504,3,1.5,1488,4090,1900,228,,42.98606,-85.693346,125000
2,1940,11,1,49504,4,2,1163,5160,1954,273,,42.996721,-85.690495,123900
2,1941,11,1,49504,,1,967,6768,1954,,,42.990446,-85.744068,108000
2,1942,11,1,49507,2,1,900,5136,1952,197,,42.9185919,-85.642349,112000
2,1943,11,1,49507,3,2,1278,5097,1941,,,42.923555,-85.6467,117500
2,1944,11,1,49505,2,1,800,6534,1955,235,,43.004694,-85.642258,125000
2,1610,11,1,49506,3,1,1485,4965,1920,137,,42.961989,-85.639338,123000
2,1945,11,1,49504,3,2,1300,5314,1964,84,,42.977115,-85.721793,110000
2,1592,11,1,49507,3,1.5,1612,5360,1925,319,,42.9289546,-85.6560636,105000
2,1811,11,1,49504,3,2,1141,3828,1916,283,,42.9885936,-85.692746,104700
2,1777,11,1,49504,3,2,1272,4225,1880,161,,42.959441,-85.691962,119000
2,1946,11,1,49504,3,1,1226,,1910,308,,42.975102,-85.697284,114000
2,1947,11,1,49508,3,1,1148,8929,1953,364,,42.902355,-85.628792,117900
2,1641,11,1,49505,3,2,1715,5009,1942,231,,43.0074789,-85.6419591,120000
2,1948,20,1,49548,,,,,,,,42.9106543,-85.6671525,112000
1,1949,11,1,49546,,,,,,,,42.919372,-85.568474,112000
2,1950,11,1,49507,4,2.5,1824,5650,1936,305,,42.933777,-85.634565,115500
2,1854,11,1,49504,2,1,1189,4007,1890,144,,42.959406,-85.700637,112000
2,1556,11,1,49504,3,1.5,1799,8580,1930,361,,42.9921276,-85.6977732,119000
2,1814,11,1,49504,4,1,1204,,1910,99,,42.9604069,-85.695909,124000
2,1556,11,1,49504,,1.5,1627,3120,1925,,,42.967269,-85.6971219,116500
2,1951,11,1,49505,2,1,1060,4791,1929,210,,43.0067501,-85.6437447,123250
2,1952,11,1,49508,3,1.5,1266,13806,1959,126,,42.902288,-85.637921,124900
2,1805,11,1,49505,,1,1476,5358,1928,,,42.9998099,-85.648308,125000
2,1953,11,1,49504,3,2,1800,6000,2000,255,,42.988611,-85.743405,120000
2,1954,11,1,49525,2,1,1236,11473,1936,361,,43.0304209,-85.650767,101000
2,1955,11,1,49505,,1,1080,8494,1951,,,43.00782,-85.636988,125000
2,1469,11,1,49503,2,1,1070,5808,1875,224,,42.9571479,-85.650211,116650
2,1563,11,1,49506,3,1.5,1432,6752,1955,,,42.930988,-85.623911,105000
2,1422,11,1,49503,3,1,1275,6900,1947,177,,42.981997,-85.645233,113900
2,1657,11,1,49507,3,1.5,1450,6098,1928,,,42.932968,-85.633889,112000
2,1956,11,1,49507,3,1.5,1164,5140,1946,,,42.9216571,-85.6425906,105000
2,1957,11,1,49505,3,1.5,2185,9583,1975,136,,42.9878039,-85.608229,125000
2,1755,11,1,49507,5,2.5,2460,5270,2005,197,,42.930179,-85.678064,106000
2,1958,11,1,49508,3,2,1064,13068,1950,148,,42.884511,-85.63078,122000
2,1801,11,1,49503,2,1,797,6969,1938,196,,42.9688531,-85.64359,116500
2,1672,11,1,49507,,1.5,1488,5184,1930,,,42.92012,-85.6654779,118900
2,1886,11,1,49507,2,1,1018,4791,1940,133,,42.916315,-85.6435875,114900
2,1959,12,1,49508,,,,8276,,,,42.882559,-85.639152,114000
1,1960,11,1,49503,1,1,670,,1949,350,268,42.960021,-85.656451,118500
2,1556,11,1,49504,2,1,1372,5805,1927,233,,42.978094,-85.698715,104000
2,1941,11,1,49504,3,2,1204,8712,1953,140,,42.990075,-85.744568,112000
2,1544,11,1,49504,3,1.5,1692,5227,1950,275,,42.9757584,-85.6936215,112000
2,1961,11,1,49504,2,1,1060,14980,1955,113,,42.978668,-85.730571,118500
2,1962,11,1,49504,3,1.5,1064,6141,1905,52,,42.9905917,-85.6994751,115500
2,1963,11,1,49504,2,1,821,5029,1948,235,,42.99616,-85.691924,104900
2,1480,11,1,49505,2,1,1250,4800,1940,344,,43.0015413,-85.6647571,115500
2,1964,11,1,49505,3,1,936,3485,1953,42,,42.986868,-85.649162,107000
2,1657,11,1,49508,2,1,840,19166,1950,177,,42.897206,-85.6312,106000
2,1454,11,1,49507,2,2,1118,6490,1936,78,,42.93208,-85.646604,110000
2,1485,11,1,49504,2,1,981,5375,1924,120,,42.968549,-85.706069,115382
2,1856,11,1,49503,,1,1204,7710,1926,,,42.97524,-85.6419219,114900
1,1965,11,1,49503,1,1,735,,1971,277,161,42.9627723,-85.6580321,120000
1,1966,11,1,49525,2,1,880,,1989,199,195,42.988347,-85.591756,107500
2,1967,11,1,49503,3,1.5,1165,6141,1890,182,,42.964565,-85.645147,110413
2,1927,11,1,49504,3,1,835,11325,1961,280,,42.990508,-85.747482,111000
2,1968,11,1,49505,3,2,1154,4356,1947,91,,43.0074752,-85.6423509,124700
2,1951,11,1,49505,2,1,720,5009,1924,168,,43.0071749,-85.647967,120000
2,1969,11,1,49507,4,2,2060,7405,1950,256,,42.927697,-85.6361079,118500
2,1480,11,1,49505,3,1,1300,5793,1889,,,42.996851,-85.664299,105000
2,1877,11,1,49505,4,2,1584,6098,1900,70,,42.988402,-85.667419,119900
2,1498,11,1,49504,,1,1615,6000,1924,,,42.9777929,-85.6870543,107000
2,1833,11,1,49504,2,1,1176,28967,1962,205,,42.9846147,-85.7112186,115000
2,1722,11,1,49507,3,2,1481,10080,1939,333,,42.9246214,-85.6449751,106000
2,545,11,1,49507,3,1.5,1392,5227,1928,92,,42.929685,-85.649878,105000
2,1918,11,1,49525,2,1.5,1008,9147,1956,140,,43.029421,-85.6552789,111500
2,1940,11,1,49504,3,1,1479,,1948,189,,42.994607,-85.689794,120000
2,1963,11,1,49504,3,2,1144,5009,1947,161,,42.996142,-85.692551,120000
2,707,11,1,49507,4,2,2364,4748,1922,192,,42.9444896,-85.6405067,102700
2,1846,11,1,49505,2,1,895,5248,1925,81,,43.0014417,-85.6475852,122900
2,1494,11,1,49504,4,1.5,2088,4356,1928,182,,42.991363,-85.688553,108000
2,672,11,1,49507,2,1,1069,5227,1941,60,,42.924995,-85.647551,107000
2,1527,11,1,49507,3,1.5,1467,4356,1954,290,,42.926605,-85.6413224,103500
2,1817,11,1,49504,3,1.5,1246,5136,1948,24,,42.9967175,-85.6909322,118000
2,1571,11,1,49507,3,2,1154,5532,1945,,,42.928156,-85.630446,115000
2,1970,11,1,49505,3,1,1235,6098,1928,64,,43.002011,-85.66645,115000
2,1971,11,1,49504,2,1,1448,5458,1956,268,,42.994015,-85.690945,105000
2,617,11,1,49507,3,2,1751,4864,1890,282,,42.928909,-85.651506,107000
2,1972,11,1,49504,3,1,858,7405,1949,126,,42.990941,-85.743982,108000
2,639,12,1,49508,5,2,1672,8712,1954,148,,42.8835602,-85.6391941,122000
2,1610,11,1,49506,4,2,2021,5800,1900,91,,42.958003,-85.639951,107500
2,1963,11,1,49504,3,1.5,1452,5227,1947,256,,42.9967796,-85.6925647,116000
2,1973,11,1,49505,2,1,884,5445,1925,123,,43.002913,-85.651848,119900
2,1974,11,1,49507,3,1.5,1418,5140,1946,,,42.936378,-85.633069,116000
2,1821,11,1,49507,4,1.5,1853,5619,1946,312,,42.93226,-85.635382,118900
2,1937,11,1,49505,3,1.5,1482,5650,1957,210,,42.990208,-85.641327,124900
2,1975,11,1,49503,5,1.5,1467,13503,1925,224,,42.972884,-85.641003,112500
2,1489,11,1,49504,3,1.5,1494,4425,1926,71,,42.9895077,-85.6899435,103500
2,1976,11,1,49505,3,2,1500,,1941,147,,43.005583,-85.64447,124000
2,1977,11,1,49503,4,2,1480,6579,1947,91,,42.976672,-85.646904,110000
2,1701,11,1,49505,,2,1024,6360,1930,,,42.985487,-85.633418,102000
2,1978,11,1,49507,4,1,1370,5130,1948,140,,42.923875,-85.646773,114000
2,1638,11,1,49505,4,1.5,1600,4356,1920,185,,42.986314,-85.655013,103000
2,1979,11,1,49505,3,2,1510,5125,1950,120,,43.002754,-85.66809,120500
2,1976,11,1,49505,2,1,1516,18731,1928,141,,43.005584,-85.643389,109500
2,1636,11,1,49503,,1,1308,7841,1927,,,42.977956,-85.644394,123500
2,1625,11,1,49503,3,2,1098,609,1950,350,,42.978234,-85.637752,104900
2,1980,11,1,49504,2,1,1040,6000,1988,305,,42.989773,-85.74494,110000
2,1416,11,1,49505,,1.5,1515,4792,1915,,,42.9904422,-85.666057,122000
2,1494,11,1,49504,,1,1699,5106,1910,,,42.9868815,-85.6883603,116100
5,1419,11,1,49504,4,2,,4400,1898,23,,42.974263,-85.68494,105000
2,1872,11,1,49507,,1.5,1566,6229,1960,,,42.915794,-85.66105,122000
2,1625,11,1,49503,,1,960,6229,1948,,,42.978236,-85.638126,107900
2,1981,11,1,49507,3,1,1301,6446,1951,116,,42.914071,-85.648294,112000
2,1799,11,1,49507,2,1,1436,5040,1928,213,,42.925388,-85.647074,116000
2,1640,11,1,49505,3,1,1432,7579,1958,276,,42.9888407,-85.6326262,124900
2,1982,11,1,49503,2,1.5,1078,6650,1923,343,,42.974374,-85.650485,112000
2,1673,11,1,49503,,1,918,5619,1962,,,42.98256,-85.646037,122500
2,1983,11,1,49505,4,2.5,1376,6098,1920,158,,42.999523,-85.662995,123500
2,1710,11,1,49505,3,2,1121,5863,1915,238,,42.9943743,-85.6625192,103500
5,643,11,1,49507,6,2,,5280,1884,49,,42.943209,-85.658689,104900
2,1852,11,1,49507,3,1,989,6255,1928,108,,42.930222,-85.6342109,110000
2,733,11,1,49507,3,1.5,1204,5401,1900,221,,42.93468,-85.633409,115000
2,1610,11,1,49506,,1.5,1698,4966,1926,,,42.942409,-85.639044,103250
2,1964,11,1,49505,3,1,845,5600,1951,14,,42.987304,-85.6498019,104900
2,1984,20,1,49548,5,2,1555,6063,1953,234,,42.908524,-85.652002,125000
2,1716,11,1,49507,3,1.5,1433,4791,1950,211,,42.931337,-85.640238,110000
2,1804,11,1,49505,4,1,1435,,1921,289,,42.99706,-85.668308,115400
2,1804,11,1,49505,3,1.5,1842,5227,1921,197,,42.997062,-85.668605,125000
2,1985,11,1,49507,3,1,1651,6011,1958,50,,42.9314405,-85.6365127,104900
